people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,total_vaccinations,Johnson&Johnson,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,Sinovac,CanSino,Sputnik V,Sinopharm/Beijing,month,day
16105.0,7415.30247612767,927.0,0.5788930061430868,0.557599991862106,0.25673844149915204,322.0,16720.0,0,0,1,1,1,0,1,0,3,4
17002.0,7828.3124929601145,897.0,0.6099496464846148,0.5886566322036341,0.27103799952614605,312.0,17617.0,0,0,1,1,1,0,1,0,3,5
17869.0,8227.50946575134,867.0,0.6399676032026803,0.6186745889216996,0.2848593114652808,301.0,18484.0,0,0,1,1,1,0,1,0,3,6
18707.0,8613.353829302721,838.0,0.6689814990847323,0.6476884848037514,0.2982183188528182,291.0,19322.0,0,0,1,1,1,0,1,0,3,7
19515.0,8985.385148812884,808.0,0.6969567113433216,0.6756636970623408,0.31109908015249627,281.0,20130.0,0,0,1,1,1,0,1,0,3,8
20335.0,9362.941685939533,820.0,0.7253473970512959,0.7040543827703152,0.32417113988731805,285.0,20950.0,0,0,1,1,1,0,1,0,3,9
21166.0,9745.563005881295,831.0,0.75,0.7328259191402258,0.3374185565210215,289.0,21613.0,0,0,1,1,1,0,1,0,3,10
22023.0,10140.15563065878,857.0,0.7779740339733947,0.7624976479838038,0.35108045309753644,298.0,22470.0,0,0,1,1,1,0,1,0,3,11
22906.0,10546.719560271991,883.0,0.82,0.7930695693010493,0.36515682961686285,307.0,23635.0,0,0,1,1,1,0,1,0,3,12
23948.0,11026.49262330366,1042.0,0.8543865258727842,0.829146513822646,0.3817679104018437,362.0,24677.0,0,0,1,1,1,0,1,0,3,13
25149.0,11579.47481975379,1201.0,0.895968493598732,0.8707284815485938,0.400913695452479,417.0,25878.0,0,0,1,1,1,0,1,0,3,14
26510.0,12206.126584423753,1361.0,0.9430901073164797,0.9178500952663415,0.42261012630503075,473.0,27239.0,0,0,1,1,1,0,1,0,3,15
28030.0,12905.987482512175,1520.0,0.9957167442385785,0.9704767321884403,0.4468412614232369,528.0,28759.0,0,0,1,1,1,0,1,0,3,16
29709.0,13679.05751401906,1679.0,1.16,1.0286083923148903,0.4736071008070976,583.0,33369.0,0,0,1,1,1,0,1,0,3,17
31669.0,14581.509724712027,1960.0,1.2231884577768608,1.0964690557144388,0.5048525118805741,681.0,35329.0,0,0,1,1,1,0,1,0,3,18
33909.0,15612.883679789704,2240.0,1.300743501662059,1.174024099599637,0.5405615531074043,778.0,37569.0,0,0,1,1,1,0,1,0,3,19
36295.0,16711.481115867977,2386.0,1.3833534725147747,1.2566340704523524,0.5785980586284832,829.0,39955.0,0,0,1,1,1,0,1,0,3,20
38828.0,17877.762467748227,2533.0,1.4710529931224563,1.3443335910600342,0.618977969980073,880.0,42488.0,0,0,1,1,1,0,1,0,3,21
41507.0,19111.26730062907,2679.0,1.68,1.4370880386352334,0.6616853456259114,931.0,48229.0,0,0,1,1,1,0,1,0,3,22
44402.0,20444.226050606696,2895.0,1.8,1.5373210082993622,0.7078360931043371,1006.0,51690.0,0,0,1,1,1,0,1,0,3,23
47348.0,21800.666975454387,2946.0,1.88,1.6393197401233774,0.7547998589321234,1024.0,53992.0,0,0,1,1,1,0,1,0,3,24
50635.0,23314.116167570603,3287.0,2.06,1.7531248424674162,0.8071996886252445,1142.0,59348.0,0,0,1,1,1,0,1,0,3,25
53911.0,24822.500576871706,3276.0,2.16,1.8665490941495186,0.8594241614194836,1138.0,62248.0,0,0,1,1,1,0,1,0,3,26
57024.0,26255.83411354885,3113.0,2.23,1.9743298314774749,0.9090501638030204,1082.0,64075.0,0,0,1,1,1,0,1,0,3,27
61702.0,28409.74811437625,4678.0,2.71,2.1362952311627237,0.9836246704365526,1626.0,78000.0,0,0,1,1,1,0,1,0,3,28
68906.0,31726.72042347428,7204.0,2.9499999817832276,2.385717791943513,1.0984674976678404,2503.0,85204.0,0,0,1,1,1,0,1,0,3,29
78568.0,36175.44147434951,9662.0,4.15,2.720243164273328,1.2524946210310697,3357.0,119321.0,0,0,1,1,1,0,1,0,3,30
90690.0,41756.83213660468,12122.0,4.82,3.139940593727066,1.445737923598764,4212.0,138846.0,0,0,1,1,1,0,1,0,3,31
104421.0,48079.062394270564,13731.0,5.4,3.615346088185841,1.6646311580119808,4771.0,155463.0,0,0,1,1,1,0,1,0,4,1
120169.0,55329.98964630773,15748.0,5.99,4.160585744928744,1.915678471065607,5472.0,172486.0,0,0,1,1,1,0,1,0,4,2
137515.0,63316.69171094049,17346.0,6.45,4.761152616014748,2.192200359065873,6028.0,185496.0,0,0,1,1,1,0,1,0,4,3
153927.0,70873.34767108997,16412.0,6.7,5.32938180362362,2.453832852197453,5703.0,192882.0,0,0,1,1,1,0,1,0,4,4
169362.0,77980.15883029708,15435.0,7.18,5.8637845278950635,2.6998904644010793,5363.0,206708.0,0,0,1,1,1,0,1,0,4,5
183972.0,84707.11127837068,14610.0,7.7,6.36962345252129,2.9327963091885745,5077.0,221588.0,0,0,1,1,1,0,1,0,4,6
197334.0,90859.44109432957,13362.0,8.07,6.832253138411477,3.1458071167211217,4643.0,232379.0,0,0,1,1,1,0,1,0,4,7
209774.0,96587.25002342166,12440.0,8.43,7.262960614273917,3.3441198278201254,4323.0,242542.0,0,0,1,1,1,0,1,0,4,8
220944.0,101730.30675476883,11170.0,8.71,7.649697150076445,3.522186787866417,3881.0,250676.0,0,0,1,1,1,0,1,0,4,9
231132.0,106421.21651116676,10188.0,8.92,8.002434108604302,3.684599159303446,3540.0,256810.0,0,0,1,1,1,0,1,0,4,10
241030.0,110978.60017516624,9898.0,9.234174394881004,8.345130458772022,3.8423884852245025,3439.0,266708.0,0,0,1,1,1,0,1,0,4,11
249719.0,114979.31816430461,8689.0,9.3,8.645967858914204,3.9809044938048275,3019.0,267531.0,0,0,1,1,1,0,1,0,4,12
258237.0,118901.30180240802,8518.0,9.77,8.94088476240265,4.116694499684354,2960.0,281216.0,0,0,1,1,1,0,1,0,4,13
266876.0,122878.99805147768,8639.0,10.035588055957202,9.239991023172394,4.25441343145158,3002.0,289855.0,0,0,1,1,1,0,1,0,4,14
275725.0,126953.38560883587,8849.0,10.58,9.546368069306375,4.395480085833821,3075.0,304488.0,0,0,1,1,1,0,1,0,4,15
284860.0,131159.45751938704,9135.0,10.93,9.8626472326507,4.541106019586989,3174.0,314622.0,0,0,1,1,1,0,1,0,4,16
294579.0,135634.42335394057,9719.0,11.29,10.199146103865093,4.6960418105171495,3377.0,324840.0,0,0,1,1,1,0,1,0,4,17
304684.0,140287.11702182447,10105.0,11.57,10.549009371034703,4.857131034444436,3511.0,332905.0,0,0,1,1,1,0,1,0,4,18
315884.0,145443.98679721286,11200.0,12.02,10.936784590460695,5.035676240578587,3892.0,345934.0,0,0,1,1,1,0,1,0,4,19
325710.0,149968.21915551342,9826.0,12.16,11.276988099932105,5.192317775888781,3414.0,350000.0,0,0,1,1,1,0,1,0,4,20
337028.0,155179.42023746393,11318.0,12.93,11.668848808277048,5.372744083301845,3933.0,372075.0,0,0,1,1,1,0,1,0,4,21
348244.0,160343.65696967428,11216.0,13.31,12.057177992302218,5.551544354016188,3897.0,382998.0,0,0,1,1,1,0,1,0,4,22
359205.0,165390.4828275343,10961.0,13.6,12.436678365527959,5.7262795329837255,3809.0,391351.0,0,0,1,1,1,0,1,0,4,23
369951.0,170338.3152030989,10746.0,13.9,12.80873483945222,5.89758728165494,3734.0,400064.0,0,0,1,1,1,0,1,0,4,24
380156.0,175037.0523511202,10205.0,14.204656383810889,13.162060385366704,6.060270659208422,3546.0,410269.0,0,0,1,1,1,0,1,0,4,25
389111.0,179160.24599742403,8955.0,14.2,13.472107446970254,6.203027116434434,3112.0,408619.0,0,0,1,1,1,0,1,0,4,26
398662.0,183557.85878534673,9551.0,14.49,13.802789689893256,6.355284729272583,3319.0,416855.0,0,0,1,1,1,0,1,0,4,27
407455.0,187606.461993828,8793.0,15.07,14.10722785993011,6.4954586576241535,3055.0,433628.0,0,0,1,1,1,0,1,0,4,28
417491.0,192227.3856604171,10036.0,15.75,14.454702154765755,6.655447915549362,3487.0,453248.0,0,0,1,1,1,0,1,0,4,29
429713.0,197854.81980280965,12222.0,16.57,14.877861862964368,6.850285371743254,4247.0,476903.0,0,0,1,1,1,0,1,0,4,30
443136.0,204035.23614165236,13423.0,17.17,15.342603538888929,7.064268612987782,4664.0,494028.0,0,0,1,1,1,0,1,0,5,1
457625.0,210706.4759787597,14489.0,17.6062760050756,15.844253106233856,7.295245531887578,5035.0,508517.0,0,0,1,1,1,0,1,0,5,2
473180.0,217868.5393141317,15555.0,17.98,16.38281056499915,7.543216128442642,5405.0,517501.0,0,0,1,1,1,0,1,0,5,3
490399.0,225796.76615898995,17219.0,18.67,16.97898034207916,7.817713441337638,5983.0,537387.0,0,0,1,1,1,0,1,0,5,4
507964.0,233884.30344512363,17565.0,19.34,17.587129603616443,8.097726525779278,6104.0,556584.0,0,0,1,1,1,0,1,0,5,5
524961.0,241710.31376407685,16997.0,19.88,18.175613121882833,8.368684817624114,5906.0,572226.0,0,0,1,1,1,0,1,0,5,6
540502.0,248865.93101222962,15541.0,20.35,18.713685861623844,8.61643223267151,5400.0,585693.0,0,0,1,1,1,0,1,0,5,7
555179.0,255623.73259199527,14677.0,20.74,19.221844513009138,8.850406160388557,5100.0,596766.0,0,0,1,1,1,0,1,0,5,8
568641.0,261822.10588809155,13462.0,20.85,19.6879364776442,9.065011121547302,4678.0,600000.0,0,0,1,1,1,0,1,0,5,9
582278.0,268101.0552744283,13637.0,21.3,20.160087430082793,9.282405851551893,4739.0,612959.0,0,0,1,1,1,0,1,0,5,10
440921.0,268101.0552744283,12160.0,21.63,15.32,6.31,4225.0,622507.0,0,0,1,1,1,0,1,0,5,11
444755.0,268101.0552744283,10870.0,21.98,15.45,6.53,3777.0,632676.0,0,0,1,1,1,0,1,0,5,12
445402.0,268101.0552744283,9445.0,22.18,15.48,6.7,3282.0,638338.0,0,0,1,1,1,0,1,0,5,13
448571.0,268101.0552744283,9662.0,22.7,15.59,7.12,3357.0,653330.0,0,0,1,1,1,0,1,0,5,14
457926.0,268101.0552744283,9355.0,22.94400190047437,15.85467456525593,9.282405851551893,3251.0,662685.0,0,0,1,1,1,0,1,0,5,15
468092.0,268101.0552744283,10166.0,23.295977157678355,16.206649822459916,9.282405851551893,3533.0,672851.0,0,0,1,1,1,0,1,0,5,16
456980.0,268101.0552744283,9589.0,23.63,15.88,7.75,3332.0,680083.0,0,0,1,1,1,0,1,0,5,17
460191.0,268101.0552744283,9491.0,23.94,15.99,7.95,3298.0,688947.0,0,0,1,1,1,0,1,0,5,18
463402.0,268101.0552744283,9305.0,24.25,16.1,8.15,3233.0,697811.0,0,0,1,1,1,0,1,0,5,19
466083.0,268101.0552744283,9344.0,24.45,16.2,8.26,3247.0,703743.0,0,0,1,1,1,0,1,0,5,20
469169.0,268101.0552744283,7931.0,24.63,16.3,8.33,2756.0,708846.0,0,0,1,1,1,0,1,0,5,21
476381.0,268101.0552744283,7212.0,24.79192393497646,16.493638107622598,9.282405851551893,2506.0,716058.0,0,0,1,1,1,0,1,0,5,22
472840.0,268101.0552744283,6493.0,24.9,16.43,8.47,2256.0,716616.0,0,0,1,1,1,0,1,0,5,23
475237.0,268101.0552744283,6436.0,25.2,16.51,8.68,2236.0,725135.0,0,0,1,1,1,0,1,0,5,24
482110.0,268101.0552744283,6873.0,25.34415739478401,16.69199205691648,9.282405851551893,2388.0,732008.0,0,0,1,1,1,0,1,0,5,25
479789.0,269197.0,7311.0,26.03,16.67,9.35,2540.0,748986.0,0,0,1,1,1,0,1,0,5,26
481788.0,277255.0,7900.0,26.38,16.74,9.63,2745.0,759043.0,0,0,1,1,1,0,1,0,5,27
489586.0,277255.0,7798.0,26.55017294998629,16.95083201588333,9.599340934102962,2710.0,766841.0,0,0,1,1,1,0,1,0,5,28
497455.0,277255.0,7869.0,26.8226196644205,17.22327873031754,9.599340934102962,2734.0,774710.0,0,0,1,1,1,0,1,0,5,29
485162.0,287042.0,7941.0,26.83,16.86,9.97,2759.0,772204.0,0,0,1,1,1,0,1,0,5,30
486128.0,290333.0,7332.0,26.98,16.89,10.09,2548.0,776461.0,0,0,1,1,1,0,1,0,5,31
487078.0,293264.0,6183.0,27.12,16.93,10.19,2149.0,780342.0,0,0,1,1,1,0,1,0,6,1
492056.0,293264.0,4978.0,27.189967439251728,17.03635030088174,10.153617138369988,1730.0,785320.0,0,0,1,1,1,0,1,0,6,2
490050.0,297271.0,4040.0,27.36,17.03,10.33,1404.0,787321.0,0,0,1,1,1,0,1,0,6,3
494001.0,297271.0,3951.0,27.396042270146683,17.103691622469558,10.292350647677125,1373.0,791272.0,0,0,1,1,1,0,1,0,6,4
497864.0,297271.0,3863.0,27.529790098061202,17.237439450384077,10.292350647677125,1342.0,795135.0,0,0,1,1,1,0,1,0,6,5
492522.0,306102.0,3774.0,27.75,17.11,10.64,1311.0,798624.0,0,0,1,1,1,0,1,0,6,6
493346.0,310336.0,3889.0,27.93,17.14,10.78,1351.0,803682.0,0,0,1,1,1,0,1,0,6,7
494437.0,315555.0,4236.0,28.15,17.18,10.97,1472.0,809992.0,0,0,1,1,1,0,1,0,6,8
496024.0,320532.0,4675.0,28.37,17.24,11.14,1625.0,816556.0,0,0,1,1,1,0,1,0,6,9
498437.0,324616.0,5105.0,28.6,17.32,11.28,1774.0,823053.0,0,0,1,1,1,0,1,0,6,10
501735.0,328546.0,5599.0,28.85,17.43,11.42,1946.0,830281.0,0,0,1,1,1,0,1,0,6,11
503721.0,331147.0,5716.0,29.01,17.5,11.51,1986.0,834868.0,0,0,1,1,1,0,1,0,6,12
504257.0,332173.0,5401.0,29.06,17.52,11.54,1877.0,836430.0,0,0,1,1,1,0,1,0,6,13
507764.0,334771.0,5550.0,29.28,17.64,11.63,1929.0,842535.0,0,0,1,1,1,0,1,0,6,14
507854.0,340576.0,5491.0,29.48,17.65,11.83,1908.0,848430.0,0,0,1,1,1,0,1,0,6,15
509282.0,344945.0,5382.0,29.68,17.7,11.99,1870.0,854227.0,0,0,1,1,1,0,1,0,6,16
511175.0,351453.0,5654.0,29.98,17.76,12.21,1965.0,862628.0,0,0,1,1,1,0,1,0,6,17
516667.0,351453.0,5492.0,30.05673424000816,17.888451722782907,12.168282517225256,1908.0,868120.0,0,0,1,1,1,0,1,0,6,18
522374.0,351453.0,5707.0,30.254326487978176,18.086043970752918,12.168282517225256,1983.0,873827.0,0,0,1,1,1,0,1,0,6,19
515884.0,365028.0,6355.0,30.61,17.93,12.68,2208.0,880912.0,0,0,1,1,1,0,1,0,6,20
519674.0,370378.0,6788.0,30.93,18.06,12.87,2359.0,890052.0,0,0,1,1,1,0,1,0,6,21
525800.0,375629.0,7571.0,31.32,18.27,13.05,2631.0,901429.0,0,0,1,1,1,0,1,0,6,22
532225.0,380649.0,8378.0,31.72,18.49,13.23,2911.0,912874.0,0,0,1,1,1,0,1,0,6,23
537018.0,385868.0,8608.0,32.07,18.66,13.41,2991.0,922886.0,0,0,1,1,1,0,1,0,6,24
545490.0,385868.0,8472.0,32.246210072692165,18.886384325418206,13.359825747273959,2944.0,931358.0,0,0,1,1,1,0,1,0,6,25
553825.0,385868.0,8335.0,32.53479100607749,19.17496525880353,13.359825747273959,2896.0,939693.0,0,0,1,1,1,0,1,0,6,26
562023.0,385868.0,8198.0,32.818628617582334,19.458802870308375,13.359825747273959,2849.0,947891.0,0,0,1,1,1,0,1,0,6,27
547300.0,396139.0,7627.0,32.78,19.02,13.77,2650.0,943439.0,0,0,1,1,1,0,1,0,6,28
556252.0,399246.0,7724.0,33.2,19.33,13.87,2684.0,955498.0,0,0,1,1,1,0,1,0,6,29
564530.0,403504.0,7880.0,33.64,19.62,14.02,2738.0,968034.0,0,0,1,1,1,0,1,0,6,30
567084.0,407402.0,7371.0,33.86,19.71,14.16,2561.0,974486.0,0,0,1,1,1,0,1,0,7,1
569352.0,412147.0,7639.0,34.11,19.78,14.32,2654.0,981499.0,0,0,1,1,1,0,1,0,7,2
576761.0,412147.0,7409.0,34.23875149036768,19.96907351172804,14.26967797863964,2575.0,988908.0,0,0,1,1,1,0,1,0,7,3
571759.0,416791.0,7178.0,34.35,19.87,14.48,2494.0,988550.0,0,0,1,1,1,0,1,0,7,4
574187.0,419894.0,7235.0,34.54,19.95,14.59,2514.0,994081.0,0,0,1,1,1,0,1,0,7,5
576905.0,423158.0,6366.0,34.75,20.05,14.7,2212.0,1000063.0,0,0,1,1,1,0,1,0,7,6
579552.0,426111.0,5376.0,34.95,20.14,14.81,1868.0,1005663.0,0,0,1,1,1,0,1,0,7,7
582106.0,429191.0,5259.0,35.14,20.23,14.91,1827.0,1011297.0,0,0,1,1,1,0,1,0,7,8
584832.0,431722.0,5008.0,35.32,20.32,15.0,1740.0,1016554.0,0,0,1,1,1,0,1,0,7,9
587238.0,434170.0,5198.0,35.49,20.41,15.09,1806.0,1021408.0,0,0,1,1,1,0,1,0,7,10
587876.0,434926.0,4893.0,35.54,20.43,15.11,1700.0,1022802.0,0,0,1,1,1,0,1,0,7,11
590476.0,438758.0,5022.0,35.76,20.52,15.25,1745.0,1029234.0,0,0,1,1,1,0,1,0,7,12
592502.0,443165.0,5086.0,35.99,20.59,15.4,1767.0,1035667.0,0,0,1,1,1,0,1,0,7,13
594669.0,448830.0,5405.0,36.26,20.66,15.6,1878.0,1043499.0,0,0,1,1,1,0,1,0,7,14
596977.0,455131.0,5830.0,36.56,20.74,15.82,2026.0,1052108.0,0,0,1,1,1,0,1,0,7,15
0.0,0.0,5830.0,0.0,0.0,0.0,133.216721477426,0.0,0,0,1,0,0,0,1,0,1,29
30.0,13.813044041218882,30.0,0.0,0.0,3.1563095039356345e-05,1.0,30.0,0,0,1,0,0,0,1,0,1,30
1919.0,883.5743838366345,1889.0,0.00438495520609229,0.00438495520609229,0.0020189859793508275,43.0,1919.0,0,0,1,0,0,0,1,0,1,31
4428.0,2038.805300483907,2509.0,0.010118072773619938,0.010118072773619938,0.0046587128278089964,57.0,4428.0,0,0,1,0,0,0,1,0,2,1
7247.0,3336.771005557108,2819.0,0.016559546836139045,0.016559546836139045,0.007624591658340514,64.0,7247.0,0,0,1,0,0,0,1,0,2,2
10252.0,4720.377583685866,3005.0,0.023426034795653028,0.023426034795653028,0.010786161678116041,69.0,10252.0,0,0,1,0,0,0,1,0,2,3
13381.0,6161.078077184996,3129.0,0.030575865353163593,0.030575865353163593,0.014078192490720908,71.0,13381.0,0,0,1,0,0,0,1,0,2,4
16598.0,7642.296833205034,3217.0,0.03792677775441367,0.03792677775441367,0.01746280838210789,73.0,16598.0,0,0,1,0,0,0,1,0,2,5
20346.0,9368.006468754646,3748.0,0.04649103628095557,0.04649103628095557,0.021406091055691474,85.0,20346.0,0,0,1,0,0,0,1,0,2,6
24094.0,11093.716104304258,3748.0,0.05505529480749747,0.05505529480749747,0.025349373729275055,85.0,24094.0,0,0,1,0,0,0,1,0,2,7
27842.0,12819.42573985387,3748.0,0.06361955333403936,0.06361955333403936,0.029292656402858646,85.0,27842.0,0,0,1,0,0,0,1,0,2,8
31590.0,14545.135375403483,3748.0,0.07218381186058126,0.07218381186058126,0.03323593907644223,85.0,31590.0,0,0,1,0,0,0,1,0,2,9
35338.0,16270.845010953095,3748.0,0.08074807038712316,0.08074807038712316,0.03717922175002581,85.0,35338.0,0,0,1,0,0,0,1,0,2,10
39086.0,17996.554646502707,3748.0,0.08931232891366506,0.08931232891366506,0.0411225044236094,85.0,39086.0,0,0,1,0,0,0,1,0,2,11
42834.0,19722.26428205232,3748.0,0.09787658744020696,0.09787658744020696,0.04506578709719299,85.0,42834.0,0,0,1,0,0,0,1,0,2,12
46582.0,21447.973917601932,3748.0,0.10644084596674885,0.10644084596674885,0.04900906977077658,85.0,46582.0,0,0,1,0,0,0,1,0,2,13
50330.0,23173.683553151546,3748.0,0.11500510449329075,0.11500510449329075,0.05295235244436016,85.0,50330.0,0,0,1,0,0,0,1,0,2,14
54078.0,24899.393188701157,3748.0,0.12356936301983265,0.12356936301983265,0.056895635117943745,85.0,54078.0,0,0,1,0,0,0,1,0,2,15
57826.0,26625.10282425077,3748.0,0.13213362154637456,0.13213362154637456,0.060838917791527336,85.0,57826.0,0,0,1,0,0,0,1,0,2,16
61574.0,28350.81245980038,3748.0,0.14069788007291645,0.14069788007291645,0.06478220046511092,85.0,61574.0,0,0,1,0,0,0,1,0,2,17
65322.0,30076.522095349996,3748.0,0.14926213859945836,0.14926213859945836,0.0687254831386945,85.0,65322.0,0,0,1,0,0,0,1,0,2,18
75000.0,34532.610103047205,3748.0,0.17,0.17,0.07890773759839086,85.0,75000.0,0,0,1,0,0,0,1,0,2,19
81451.0,37502.87500671064,6451.0,0.1861172415275785,0.1861172415275785,0.08569485513502044,147.0,81451.0,0,0,1,0,0,0,1,0,2,20
90604.0,41717.234743686524,9153.0,0.2070320382974392,0.2070320382974392,0.09532475543152807,209.0,90604.0,0,0,1,0,0,0,1,0,2,21
102459.0,47175.68931397485,11855.0,0.23412096167848356,0.23412096167848356,0.10779743848791372,270.0,102459.0,0,0,1,0,0,0,1,0,2,22
117016.0,53878.23871757562,14557.0,0.2673840116707115,0.2673840116707115,0.1231129043041774,332.0,117016.0,0,0,1,0,0,0,1,0,2,23
134275.0,61824.88295448885,17259.0,0.30682118827412314,0.30682118827412314,0.1412711528803191,394.0,134275.0,0,0,1,0,0,0,1,0,2,24
154236.0,71015.62202471452,19961.0,0.3524324914887183,0.3524324914887183,0.16227218421633885,455.0,154236.0,0,0,1,0,0,0,1,0,2,25
176900.0,81450.91636305401,22664.0,0.40422020633544875,0.40422020633544875,0.18611705041540458,517.0,176900.0,0,0,1,0,0,0,1,0,2,26
199564.0,91886.2107013935,22664.0,0.45600792118217914,0.45600792118217914,0.20996191661447033,517.0,199564.0,0,0,1,0,0,0,1,0,2,27
222228.0,102321.50503973299,22664.0,0.5077956360289095,0.5077956360289095,0.23380678281353606,517.0,222228.0,0,0,1,0,0,0,1,0,2,28
244892.0,112756.7993780725,22664.0,0.5595833508756399,0.5595833508756399,0.2576516490126018,517.0,244892.0,0,0,1,0,0,0,1,0,3,1
267556.0,123192.09371641198,22664.0,0.6113710657223704,0.6113710657223704,0.2814965152116676,517.0,267556.0,0,0,1,0,0,0,1,0,3,2
290220.0,133627.38805475147,22664.0,0.6631587805691008,0.6631587805691008,0.3053413814107333,517.0,290220.0,0,0,1,0,0,0,1,0,3,3
312884.0,144062.68239309097,22664.0,0.7149464954158312,0.7149464954158312,0.32918624760979903,517.0,312884.0,0,0,1,0,0,0,1,0,3,4
335548.0,154497.97673143045,22664.0,0.7667342102625616,0.7667342102625616,0.35303111380886476,517.0,335548.0,0,0,1,0,0,0,1,0,3,5
358212.0,164933.27106976995,22664.0,0.818521925109292,0.818521925109292,0.37687598000793054,517.0,358212.0,0,0,1,0,0,0,1,0,3,6
380876.0,175368.56540810943,22664.0,0.8703096399560225,0.8703096399560225,0.4007208462069962,517.0,380876.0,0,0,1,0,0,0,1,0,3,7
403540.0,185803.85974644893,22664.0,0.9220973548027529,0.9220973548027529,0.42456571240606195,517.0,403540.0,0,0,1,0,0,0,1,0,3,8
426204.0,196239.15408478843,22664.0,0.9738850696494833,0.9738850696494833,0.4484105786051278,517.0,426204.0,0,0,1,0,0,0,1,0,3,9
448868.0,206674.4484231279,22664.0,1.0256727844962137,1.0256727844962137,0.47225544480419346,517.0,448868.0,0,0,1,0,0,0,1,0,3,10
471532.0,217109.7427614674,22664.0,1.0774604993429442,1.0774604993429442,0.4961003110032592,517.0,471532.0,0,0,1,0,0,0,1,0,3,11
494196.0,227545.03709980688,22664.0,1.1292482141896745,1.1292482141896745,0.5199451772023249,517.0,494196.0,0,0,1,0,0,0,1,0,3,12
516860.0,237980.3314381464,22664.0,1.181035929036405,1.181035929036405,0.5437900434013907,517.0,516860.0,0,0,1,0,0,0,1,0,3,13
539524.0,248415.6257764859,22664.0,1.2328236438831355,1.2328236438831355,0.5676349096004564,517.0,539524.0,0,0,1,0,0,0,1,0,3,14
562188.0,258850.92011482536,22664.0,1.2846113587298658,1.2846113587298658,0.5914797757995222,517.0,562188.0,0,0,1,0,0,0,1,0,3,15
584852.0,269286.21445316484,22664.0,1.3363990735765963,1.3363990735765963,0.6153246419985878,517.0,584852.0,0,0,1,0,0,0,1,0,3,16
607516.0,279721.50879150437,22664.0,1.3881867884233265,1.3881867884233265,0.6391695081976536,517.0,607516.0,0,0,1,0,0,0,1,0,3,17
630180.0,290156.80312984384,22664.0,1.439974503270057,1.439974503270057,0.6630143743967194,517.0,630180.0,0,0,1,0,0,0,1,0,3,18
652844.0,300592.0974681833,22664.0,1.4917622181167873,1.4917622181167873,0.6868592405957851,517.0,652844.0,0,0,1,0,0,0,1,0,3,19
675508.0,311027.39180652285,22664.0,1.5435499329635178,1.5435499329635178,0.7107041067948509,517.0,675508.0,0,0,1,0,0,0,1,0,3,20
698172.0,321462.6861448623,22664.0,1.5953376478102483,1.5953376478102483,0.7345489729939166,517.0,698172.0,0,0,1,0,0,0,1,0,3,21
720836.0,331897.9804832018,22664.0,1.6471253626569786,1.6471253626569786,0.7583938391929823,517.0,720836.0,0,0,1,0,0,0,1,0,3,22
743500.0,342333.27482154133,22664.0,1.6989130775037091,1.6989130775037091,0.7822387053920481,517.0,743500.0,0,0,1,0,0,0,1,0,3,23
766164.0,352768.5691598808,22664.0,1.7507007923504394,1.7507007923504394,0.8060835715911139,517.0,766164.0,0,0,1,0,0,0,1,0,3,24
788828.0,363203.8634982203,22664.0,1.80248850719717,1.80248850719717,0.8299284377901796,517.0,788828.0,0,0,1,0,0,0,1,0,3,25
811492.0,373639.1578365598,22664.0,1.8542762220439004,1.8542762220439004,0.8537733039892453,517.0,811492.0,0,0,1,0,0,0,1,0,3,26
834156.0,384074.4521748993,22664.0,1.9060639368906307,1.9060639368906307,0.877618170188311,517.0,834156.0,0,0,1,0,0,0,1,0,3,27
856820.0,394509.74651323876,22664.0,1.9578516517373612,1.9578516517373612,0.9014630363873768,517.0,856820.0,0,0,1,0,0,0,1,0,3,28
879484.0,404945.04085157823,22664.0,2.0096393665840915,2.0096393665840915,0.9253079025864426,517.0,879484.0,0,0,1,0,0,0,1,0,3,29
902148.0,415380.33518991777,22664.0,2.061427081430822,2.061427081430822,0.9491527687855082,517.0,902148.0,0,0,1,0,0,0,1,0,3,30
